Time,S0Read,S0Write,S1Read,S1Write
07:45:27,2282.66,2293.55,1760.60,1123.29
07:45:29,2426.79,2316.14,1791.77,1128.43
07:45:31,2275.32,2263.72,1685.11,1092.72
07:45:33,2264.95,2255.95,1706.78,1107.01
07:45:35,2595.38,2333.79,2112.05,1154.34
07:45:37,2292.46,2299.76,1753.89,1119.69
07:45:39,2205.29,2245.72,1726.98,1094.60
07:45:41,2235.02,2261.09,1706.41,1089.96
07:45:43,2266.07,2268.72,1711.91,1102.88
07:45:45,2324.01,2295.55,1724.10,1112.26
07:45:47,2287.54,2267.23,1723.98,1111.10
07:45:49,2247.73,2244.08,1682.33,1086.28
07:45:51,2268.37,2264.00,1692.30,1095.41
07:45:53,2346.53,2302.75,1726.49,1116.54
07:45:55,2297.64,2270.39,1715.19,1107.37
07:45:57,2264.38,2258.89,1695.75,1100.17
07:45:59,2276.35,2267.27,1697.82,1095.01
07:46:01,2411.85,2299.48,1785.64,1117.43
07:46:03,2317.77,2300.18,1747.08,1129.75
07:46:05,2242.94,2253.46,1687.16,1092.81
07:46:07,2589.15,2310.76,2107.58,1160.40
07:46:09,2293.02,2279.99,1682.41,1083.28
07:46:11,2316.07,2293.08,1781.08,1134.22
07:46:13,2249.12,2254.78,1710.93,1091.81
07:46:15,2291.08,2288.88,1731.53,1100.62
07:46:17,2254.12,2268.30,1693.77,1093.60
07:46:19,2313.74,2299.28,1751.02,1121.54
07:46:21,2256.84,2271.67,1696.90,1093.80
07:46:23,2307.52,2292.00,1723.06,1117.15
07:46:25,2247.23,2267.51,1740.80,1111.62
07:46:27,2306.08,2293.97,1732.51,1115.76
07:46:29,2276.00,2276.08,1721.18,1100.99
07:46:31,2273.41,2274.86,1736.68,1105.36
07:46:33,2396.69,2291.68,1815.19,1133.57
07:46:35,2273.30,2280.81,1727.33,1096.72
07:46:37,2461.87,2317.84,1906.61,1156.04
07:46:39,2719.71,2387.05,2415.68,1227.04
07:46:41,2273.74,2287.33,1755.58,1116.93
07:46:43,2265.15,2279.85,1753.90,1119.89
07:46:45,2270.00,2280.82,1736.70,1100.73
07:46:47,2254.43,2268.55,1741.66,1111.28
07:46:49,2285.07,2286.09,1752.38,1110.30
07:46:51,2234.53,2255.04,1737.16,1105.54
07:46:53,2271.12,2274.29,1740.82,1109.00
07:46:55,2260.19,2271.38,1709.42,1097.31
07:46:57,2287.74,2277.78,1761.98,1125.99
07:46:59,2238.73,2257.20,1720.04,1092.73
07:47:01,2294.94,2279.81,1742.79,1109.59
07:47:03,2278.95,2272.85,1719.23,1105.16
07:47:05,2429.72,2299.81,1831.43,1134.58
07:47:07,2271.46,2260.20,1712.98,1096.65
07:47:09,2291.31,2267.34,1667.92,1074.11
07:47:11,2603.00,2307.06,2103.56,1143.21
07:47:13,2310.37,2290.91,1731.11,1104.98
07:47:15,2299.15,2286.63,1741.31,1109.48
07:47:17,2284.85,2277.09,1733.47,1112.45
07:47:19,2256.78,2260.06,1716.20,1093.41
07:47:21,2299.56,2289.70,1756.90,1118.66
07:47:23,2300.72,2289.49,1753.63,1118.95
07:47:25,2270.49,2254.44,1697.77,1093.38
07:47:27,2278.31,2263.64,1711.79,1102.66
07:47:29,2305.94,2291.24,1720.47,1098.62
07:47:31,2308.54,2291.45,1754.22,1116.37
07:47:33,2265.19,2262.47,1727.95,1108.03
07:47:35,2236.90,2254.65,1706.35,1081.50
07:47:37,2401.80,2295.34,1812.91,1121.20
07:47:39,2293.94,2289.87,1759.59,1108.27
07:47:41,2291.36,2274.72,1840.97,1118.98
07:47:43,2465.44,2270.19,2035.62,1122.72
07:47:45,2271.17,2273.27,1752.41,1106.90
07:47:47,2281.33,2291.37,1793.89,1130.55
07:47:49,2255.94,2275.40,1774.26,1113.35
07:47:51,2231.64,2242.75,1716.76,1092.93
07:47:53,2253.90,2260.35,1702.35,1087.29
07:47:55,2328.74,2308.48,1788.65,1133.30
07:47:57,2267.27,2268.86,1766.73,1120.45
07:47:59,2249.31,2244.14,1709.33,1082.04
07:48:01,2248.29,2253.16,1723.07,1090.67
07:48:03,2305.87,2288.20,1763.43,1122.40
07:48:05,2309.25,2296.63,1747.78,1107.97
07:48:07,2250.30,2251.71,1723.43,1103.70
07:48:09,2372.27,2267.69,1754.46,1096.42
07:48:11,2353.78,2311.17,1739.91,1115.08
07:48:13,2631.89,2330.91,2120.27,1166.47
07:48:15,2278.80,2262.43,1704.85,1099.75
07:48:17,2258.12,2247.43,1688.93,1097.51
07:48:19,2304.96,2277.57,1684.41,1082.67
07:48:21,2329.52,2297.23,1742.53,1120.14
07:48:23,2304.18,2279.01,1745.94,1125.25
07:48:25,2236.53,2239.98,1688.80,1081.89
07:48:27,2278.14,2276.60,1722.17,1104.97
07:48:29,2297.98,2280.95,1741.39,1106.16
07:48:31,2299.40,2285.46,1761.83,1121.45
07:48:33,2240.90,2247.18,1721.45,1101.81
07:48:35,2271.88,2270.64,1702.67,1085.44
07:48:37,2306.65,2288.62,1741.12,1106.90
07:48:39,2379.57,2287.03,1815.65,1124.35
07:48:41,2217.19,2235.87,1697.33,1081.73
07:48:43,2273.13,2268.38,1719.65,1096.26
07:48:45,2606.24,2325.15,2138.91,1150.16
07:48:47,2263.34,2270.92,1749.21,1108.88
07:48:49,2214.03,2242.57,1712.30,1085.06
07:48:51,2244.35,2256.90,1710.36,1080.75
07:48:53,2303.93,2298.65,1764.97,1119.01
07:48:55,2305.74,2302.83,1794.01,1129.01
07:48:57,2232.90,2261.09,1751.73,1113.88
07:48:59,2224.35,2249.59,1731.45,1097.26
07:49:01,2277.79,2274.33,1735.44,1094.19
07:49:03,2299.32,2300.25,1793.37,1133.86
07:49:05,2248.50,2268.30,1757.89,1110.19
07:49:07,2232.67,2258.15,1745.11,1109.96
07:49:09,2268.15,2281.72,1728.56,1097.52
07:49:11,2429.29,2318.18,1844.21,1138.66
07:49:13,2270.00,2279.46,1767.23,1117.00
07:49:15,2493.22,2261.12,2085.55,1120.49
07:49:17,2274.34,2277.56,1743.83,1104.56
07:49:19,2267.40,2280.60,1766.52,1113.18
07:49:21,2288.84,2292.57,1768.07,1113.20
07:49:23,2246.60,2264.59,1760.48,1113.98
07:49:25,2245.90,2259.75,1726.68,1089.80
07:49:27,2279.74,2283.13,1743.16,1104.39
07:49:29,2288.99,2299.18,1786.48,1130.45
07:49:31,2250.35,2267.06,1749.07,1106.67
07:49:33,2246.61,2261.00,1740.63,1104.06
07:49:35,2282.48,2286.65,1748.54,1104.20
07:49:37,2278.87,2283.66,1757.45,1112.57
07:49:39,2256.09,2270.52,1758.98,1114.12
07:49:41,2389.50,2282.37,1841.51,1132.75
07:49:43,2298.65,2286.17,1744.25,1105.64
07:49:45,2278.60,2283.68,1744.90,1104.08
07:49:47,2590.38,2329.37,2142.95,1161.82
07:49:49,2244.67,2257.72,1729.59,1098.13
07:49:51,2287.57,2283.88,1731.18,1099.69
07:49:53,2282.41,2282.93,1763.84,1121.82
07:49:55,2289.60,2287.49,1766.63,1117.08
07:49:57,2258.92,2264.27,1747.92,1112.45
07:49:59,2274.80,2284.38,1741.38,1103.01
07:50:01,2327.24,2306.55,1745.64,1110.45
07:50:03,2283.18,2280.57,1742.53,1115.78
07:50:05,2272.12,2274.69,1741.25,1105.22
07:50:07,2263.11,2270.05,1719.16,1090.84
07:50:09,2294.68,2292.76,1739.28,1097.57
07:50:11,2304.65,2294.31,1767.57,1119.40
07:50:13,2407.87,2292.11,1808.44,1132.01
07:50:15,2283.64,2269.89,1731.26,1105.09
07:50:17,2274.57,2275.47,1750.07,1111.13
07:50:19,2576.12,2313.32,2110.66,1143.08
07:50:21,2286.02,2274.74,1729.00,1100.83
07:50:23,2262.69,2266.53,1734.19,1105.62
07:50:25,2296.19,2282.66,1743.68,1108.64
07:50:27,2287.52,2290.77,1739.11,1109.25
07:50:29,2299.98,2281.87,1747.69,1118.95
07:50:31,2302.09,2284.81,1724.89,1108.63
07:50:33,2329.53,2289.26,1732.61,1109.54
07:50:35,2320.48,2292.01,1731.30,1102.69
07:50:37,2290.67,2276.57,1741.83,1107.44
07:50:39,2297.89,2284.71,1742.48,1109.53
07:50:41,2299.67,2273.54,1715.48,1104.48
07:50:43,2313.80,2284.21,1728.17,1112.25
07:50:45,2390.89,2271.45,1778.32,1112.71
07:50:47,2326.86,2296.94,1752.90,1124.15
07:50:49,2591.79,2317.65,2105.92,1149.54
07:50:51,2317.98,2289.07,1729.23,1104.18
07:50:53,2264.53,2263.65,1729.19,1103.11
07:50:55,2301.91,2287.67,1748.08,1110.93
07:50:57,2286.89,2277.74,1734.89,1112.25
07:50:59,2292.62,2282.23,1738.84,1107.21
07:51:01,2271.45,2274.18,1744.36,1111.47
07:51:03,2273.95,2274.93,1745.76,1113.70
07:51:05,2266.73,2273.42,1740.97,1104.63
07:51:07,2293.68,2282.02,1735.71,1108.43
07:51:09,2281.85,2280.50,1742.21,1109.97
07:51:11,2274.18,2271.44,1724.02,1101.07
07:51:13,2290.13,2284.41,1725.38,1101.25
07:51:15,2416.23,2299.00,1794.56,1123.01
07:51:17,2311.83,2290.92,1717.27,1111.74
07:51:19,2281.31,2278.01,1713.59,1099.86
07:51:21,2579.69,2304.84,2079.94,1134.52
07:51:23,2325.22,2303.05,1760.89,1130.88
07:51:25,2296.37,2281.78,1697.74,1091.16
07:51:27,2294.34,2287.92,1735.44,1111.35
07:51:29,2272.60,2276.07,1702.28,1093.16
07:51:31,2312.99,2299.35,1762.93,1124.03
07:51:33,2280.51,2274.48,1732.95,1110.00
07:51:35,2275.57,2269.94,1711.87,1097.41
07:51:37,2286.51,2293.08,1761.64,1126.39
07:51:39,2261.36,2282.23,1758.39,1112.51
07:51:41,2293.27,2295.27,1757.96,1114.72
07:51:43,2242.65,2259.12,1735.03,1100.97
07:51:45,2262.30,2279.11,1738.87,1098.76
07:51:47,2363.42,2276.58,1831.05,1128.24
07:51:49,2272.62,2284.92,1765.22,1108.47
07:51:51,2563.49,2309.24,2111.30,1134.84
07:51:53,2233.98,2258.38,1756.84,1109.06
07:51:55,2261.49,2275.80,1752.40,1105.07
07:51:57,2266.72,2283.74,1771.91,1120.71
07:51:59,2249.75,2271.94,1745.32,1106.77
07:52:01,2257.02,2271.94,1765.82,1108.53
07:52:03,2269.07,2283.52,1752.14,1107.18
07:52:05,2255.61,2272.66,1774.78,1112.46
07:52:07,2252.17,2266.00,1770.01,1119.63
07:52:09,2248.99,2263.36,1734.43,1093.22
07:52:11,2284.38,2286.93,1760.43,1111.40
07:52:13,2286.85,2289.52,1783.99,1120.40
07:52:15,2244.54,2261.82,1741.58,1102.36
07:52:17,2369.29,2280.28,1820.93,1124.87
07:52:19,2254.13,2269.41,1736.47,1091.38
07:52:21,2310.77,2292.77,1828.80,1128.57
07:52:23,2545.40,2301.34,2135.30,1148.24
07:52:25,2286.60,2283.56,1732.33,1089.41
07:52:27,2232.85,2257.66,1763.01,1111.49
07:52:29,2283.11,2292.07,1757.20,1107.23
07:52:31,2265.09,2278.41,1761.05,1110.92
07:52:33,2243.42,2266.12,1753.62,1113.33
07:52:35,2244.97,2268.36,1745.61,1101.24
07:52:37,2245.54,2272.49,1735.18,1097.76
07:52:39,2262.97,2278.40,1774.65,1115.88
07:52:41,2231.21,2252.92,1753.76,1101.45
07:52:43,2253.52,2272.93,1780.71,1123.14
07:52:45,2255.52,2274.27,1719.06,1085.68
07:52:47,2239.97,2280.71,1796.59,1131.79
07:52:49,2381.03,2295.56,1806.40,1116.57
07:52:51,2253.02,2275.18,1750.50,1108.71
07:52:53,2229.67,2264.41,1752.02,1111.71
07:52:55,2554.34,2314.00,2111.72,1139.27
07:52:57,2237.70,2270.44,1761.91,1120.31
07:52:59,2271.03,2282.34,1734.61,1094.49
07:53:01,2259.05,2269.16,1758.21,1101.11
07:53:03,2274.83,2284.53,1785.26,1123.91
07:53:05,2229.28,2264.45,1753.80,1104.79
07:53:07,2256.90,2281.29,1772.55,1124.96
07:53:09,2259.66,2284.45,1749.93,1109.44
07:53:11,2242.76,2271.32,1759.86,1109.55
07:53:13,2258.33,2280.72,1742.62,1106.01
07:53:15,2242.58,2265.83,1750.37,1108.65
07:53:17,2273.17,2278.25,1732.37,1096.96
07:53:19,2282.27,2286.95,1766.99,1112.31
07:53:21,2509.57,2315.76,1865.90,1140.67
07:53:23,2274.71,2276.95,1738.72,1105.70
07:53:25,2314.55,2286.63,1786.80,1105.09
07:53:27,2833.04,2415.20,2461.87,1250.03
07:53:29,2354.87,2291.84,1805.72,1125.81
07:53:31,2277.38,2276.39,1747.73,1111.93
07:53:33,2268.82,2273.47,1750.71,1116.44
07:53:35,2270.32,2277.35,1744.46,1103.59
07:53:37,2272.41,2285.37,1768.44,1126.17
07:53:39,2303.01,2290.94,1725.92,1106.57
07:53:41,2286.34,2280.29,1733.85,1112.20
07:53:43,2296.65,2291.44,1734.14,1111.29
07:53:45,2292.91,2282.71,1731.27,1110.28
07:53:47,2286.79,2273.57,1713.20,1109.19
07:53:49,2294.53,2281.97,1737.16,1117.14
07:53:51,2302.53,2276.25,1691.32,1093.12
07:53:53,2320.10,2284.63,1749.95,1113.97
07:53:56,2363.61,2275.71,1766.05,1102.99
07:53:58,2263.83,2264.09,1749.33,1115.99
07:54:00,2607.71,2322.96,2102.49,1150.33
07:54:02,2302.07,2283.29,1737.39,1113.06
07:54:04,2272.01,2271.19,1705.90,1105.05
07:54:06,2286.95,2273.17,1724.92,1114.36
07:54:08,2308.59,2279.82,1721.41,1115.37
07:54:10,2303.77,2283.96,1723.20,1110.89
07:54:12,2313.50,2282.79,1728.93,1112.31
07:54:14,2298.39,2273.45,1726.17,1111.64
07:54:16,2312.12,2282.15,1706.64,1097.57
07:54:18,2312.62,2280.86,1709.24,1105.06
07:54:20,2296.38,2280.93,1719.25,1106.86
07:54:22,2282.52,2273.66,1715.04,1100.62
07:54:24,2295.48,2287.82,1735.27,1116.59
07:54:26,2560.27,2330.09,1849.46,1147.71
07:54:28,2308.99,2287.14,1717.92,1108.22
07:54:30,2303.91,2278.09,1696.35,1095.57
07:54:32,2629.49,2349.98,2111.12,1177.05
07:54:34,2633.27,2357.33,2147.38,1186.52
07:54:36,2317.14,2295.53,1725.18,1109.21
07:54:38,2277.47,2271.67,1723.06,1104.48
07:54:40,2266.85,2263.38,1740.71,1115.51
07:54:42,2282.54,2278.78,1716.16,1091.78
07:54:44,2302.30,2293.40,1753.42,1123.20
07:54:46,2297.72,2286.45,1728.48,1103.09
07:54:48,2285.52,2273.49,1738.07,1121.01
07:54:50,2331.47,2300.03,1709.81,1103.12
07:54:52,2325.96,2285.95,1721.20,1105.12
07:54:54,2288.14,2285.33,1751.18,1117.28
07:54:56,2239.45,2251.88,1737.56,1102.64
07:54:58,2308.72,2291.24,1759.28,1125.07
07:55:00,2533.18,2320.98,1892.22,1151.48
07:55:02,2312.81,2292.39,1749.25,1113.46
07:55:04,2287.02,2275.40,1733.88,1111.83
07:55:06,2582.89,2345.05,2024.56,1167.53
07:55:08,2759.68,2387.31,2300.41,1212.80
07:55:10,2301.67,2284.90,1737.98,1108.05
07:55:12,2293.48,2273.85,1711.53,1092.24
07:55:14,2271.86,2268.49,1761.63,1128.40
07:55:16,2352.62,2319.55,1799.16,1135.09
07:55:18,2271.85,2292.98,1776.67,1120.33
07:55:20,2255.39,2270.83,1737.52,1097.32
07:55:22,2250.18,2269.62,1736.12,1097.33
07:55:24,2271.39,2281.05,1760.85,1118.48
07:55:26,2281.42,2282.90,1745.51,1111.19
07:55:28,2292.98,2289.10,1753.84,1111.29
07:55:30,2253.67,2272.77,1733.19,1101.55
07:55:32,2270.75,2285.62,1755.68,1115.89
07:55:34,2411.03,2308.37,1830.60,1134.30
07:55:36,2261.75,2282.13,1744.37,1105.99
07:55:38,2257.11,2282.90,1773.27,1129.47
07:55:40,2556.00,2313.65,2166.70,1163.57
07:55:42,2296.48,2297.67,1815.97,1133.42
07:55:44,2273.81,2291.62,1770.16,1112.70
07:55:46,2247.50,2271.61,1753.57,1104.20
07:55:48,2249.13,2276.20,1730.63,1097.28
07:55:50,2229.02,2262.70,1783.89,1120.76
07:55:52,2278.83,2295.42,1753.87,1106.91
07:55:54,2239.77,2281.64,1787.68,1131.28
07:55:56,2255.23,2277.31,1734.41,1093.30
07:55:58,2256.27,2274.10,1753.21,1106.29
07:56:00,2267.70,2281.80,1727.38,1097.05
07:56:02,2284.64,2284.94,1742.70,1111.68
07:56:04,2270.07,2278.20,1750.71,1114.08
07:56:06,2386.91,2283.42,1787.43,1111.94
07:56:08,2273.66,2283.12,1748.30,1115.44
07:56:10,2568.45,2319.32,2111.63,1148.31
07:56:12,2288.63,2289.29,1772.54,1121.95
07:56:14,2265.35,2270.49,1736.42,1110.58
07:56:16,2266.43,2273.00,1740.32,1107.47
07:56:18,2286.75,2286.81,1752.21,1115.57
07:56:20,2254.16,2269.96,1756.61,1121.11
07:56:22,2273.79,2272.81,1709.11,1100.60
07:56:24,2308.50,2290.28,1750.19,1126.06
07:56:26,2302.83,2284.81,1712.56,1100.79
07:56:28,2305.28,2285.91,1742.03,1118.71
07:56:30,2272.90,2265.19,1680.35,1086.41
07:56:32,2304.90,2280.24,1703.11,1099.13
07:56:34,2298.40,2277.77,1716.63,1108.91
07:56:36,2388.32,2275.54,1797.60,1125.03
07:56:38,2299.14,2281.39,1702.43,1107.36
07:56:40,2275.07,2263.75,1712.16,1107.43
07:56:42,2616.67,2325.65,2086.65,1139.00
07:56:44,2295.49,2282.23,1742.85,1128.57
07:56:46,2287.85,2273.53,1696.53,1093.70
07:56:48,2274.17,2262.76,1707.16,1110.26
07:56:50,2308.71,2281.49,1716.27,1104.67
07:56:52,2271.97,2260.89,1707.71,1101.66
07:56:54,2320.29,2287.49,1738.77,1124.35
07:56:56,2264.28,2255.17,1699.00,1093.34
07:56:58,2313.78,2285.09,1741.57,1125.42
07:57:00,2315.67,2286.92,1697.30,1091.97
07:57:02,2318.87,2284.17,1726.02,1108.62
07:57:04,2272.26,2258.21,1690.13,1094.17
07:57:06,2300.09,2279.14,1736.64,1115.79
07:57:08,2407.60,2287.52,1776.81,1122.00
07:57:10,2294.22,2278.23,1724.11,1111.90
07:57:12,2290.81,2270.59,1692.57,1090.39
07:57:14,2565.83,2290.28,2083.29,1142.40
07:57:16,2296.29,2269.18,1695.53,1089.26
07:57:18,2311.35,2273.32,1708.63,1101.35
07:57:20,2299.91,2269.98,1695.07,1091.93
07:57:22,2307.30,2279.08,1693.05,1095.38
07:57:24,2319.48,2281.08,1716.47,1111.55
07:57:26,2309.84,2269.02,1697.29,1104.11
07:57:28,2328.20,2288.38,1729.36,1120.90
07:57:30,2300.85,2270.20,1664.71,1085.16
07:57:32,2335.29,2288.08,1698.89,1105.05
07:57:34,2314.42,2279.11,1705.78,1112.68
07:57:36,2332.54,2286.13,1686.24,1095.15
07:57:38,2290.14,2262.16,1684.34,1101.74
07:57:40,2453.98,2300.66,1732.32,1105.30
07:57:42,2314.18,2280.15,1703.01,1109.25
07:57:44,2635.10,2324.24,2045.77,1140.22
07:57:46,2300.87,2265.84,1664.34,1092.70
07:57:48,2340.54,2281.44,1683.33,1109.11
07:57:50,2347.96,2296.64,1727.83,1119.44
07:57:52,2361.88,2290.26,1657.71,1091.88
07:57:54,2317.83,2266.91,1671.48,1102.32
07:57:56,2348.83,2290.32,1667.76,1097.69
07:57:58,2333.61,2282.80,1692.11,1115.81
07:58:00,2346.53,2284.42,1682.03,1107.56
07:58:02,2320.98,2275.69,1692.61,1111.38
07:58:04,2297.68,2270.28,1697.15,1115.33
07:58:06,2312.96,2277.10,1680.04,1098.40
07:58:08,2334.89,2291.52,1717.42,1122.40
07:58:10,2433.47,2292.16,1756.41,1113.21
07:58:12,2329.32,2291.27,1715.32,1115.07
07:58:14,2299.87,2270.28,1712.94,1116.53
07:58:16,2662.50,2340.05,2122.32,1162.43
07:58:18,2304.04,2274.30,1701.02,1105.77
07:58:20,2319.92,2283.87,1678.42,1099.19
07:58:22,2329.81,2289.22,1712.53,1106.38
07:58:24,2317.86,2280.13,1717.91,1120.87
07:58:26,2316.50,2276.73,1672.84,1091.32
07:58:28,2302.08,2277.99,1729.65,1118.58
07:58:30,2300.04,2276.54,1676.43,1086.36
07:58:32,2280.43,2272.46,1741.36,1117.98
07:58:34,2318.81,2289.07,1730.71,1118.42
07:58:36,2268.98,2270.67,1731.80,1107.35
07:58:38,2266.09,2273.66,1754.98,1116.27
07:58:40,2269.19,2277.77,1747.01,1111.15
07:58:42,2370.10,2278.24,1793.17,1107.19
07:58:44,2264.13,2276.80,1750.40,1112.59
07:58:46,2254.97,2273.20,1762.97,1115.12
07:58:48,2549.32,2292.92,2103.19,1148.29
07:58:50,2300.44,2292.13,1745.71,1112.83
07:58:52,2265.23,2271.96,1731.43,1097.04
07:58:54,2271.09,2274.77,1754.22,1114.03
07:58:56,2251.76,2261.67,1722.74,1102.77
07:58:58,2276.67,2273.97,1760.64,1126.68
07:59:00,2275.72,2269.68,1708.87,1086.18
07:59:02,2291.01,2279.60,1753.61,1109.07
07:59:04,2279.04,2266.25,1725.49,1113.12
07:59:06,2291.53,2287.44,1751.08,1116.33
07:59:08,2285.93,2274.62,1725.00,1102.08
07:59:10,2278.18,2279.65,1746.93,1106.88
07:59:12,2273.86,2274.86,1751.72,1110.10
07:59:14,2394.71,2288.64,1804.61,1127.65
07:59:16,2267.11,2269.16,1724.33,1095.86
07:59:18,2407.10,2309.58,1804.24,1126.83
07:59:20,2508.08,2295.83,2018.82,1129.70
07:59:22,2262.03,2267.72,1748.39,1112.11
07:59:24,2297.00,2287.99,1748.16,1110.14
07:59:26,2307.84,2282.47,1700.84,1097.17
07:59:28,2319.92,2285.97,1734.22,1117.16
07:59:30,2292.42,2261.43,1695.32,1099.75
07:59:32,2316.88,2279.24,1697.28,1093.29
07:59:34,2308.42,2274.31,1715.38,1110.40
07:59:36,2341.44,2290.73,1703.33,1105.67
07:59:38,2299.36,2266.27,1698.02,1105.84
07:59:40,2317.21,2284.01,1705.28,1097.41
07:59:42,2282.80,2266.61,1687.30,1094.98
07:59:44,2351.97,2304.18,1735.62,1134.36
07:59:46,2444.31,2294.75,1749.82,1111.02
07:59:48,2308.32,2268.19,1690.59,1104.95
07:59:50,2596.83,2298.41,2031.32,1127.59
07:59:52,2364.28,2292.92,1662.43,1090.02
07:59:54,2330.02,2286.93,1718.99,1122.89
07:59:56,2325.21,2284.67,1729.08,1119.14
07:59:58,2341.55,2280.03,1678.11,1104.83
08:00:00,2353.95,2299.45,1681.55,1104.74
08:00:02,2332.65,2288.27,1725.26,1126.42
08:00:04,2317.89,2281.27,1697.73,1108.50
08:00:06,2332.41,2285.03,1685.34,1098.04
08:00:08,2332.16,2286.30,1707.54,1118.48
08:00:10,2352.93,2290.70,1679.84,1100.91
08:00:12,2357.42,2297.54,1727.62,1132.22
08:00:14,2400.43,2297.65,1752.23,1140.71
08:00:16,2474.38,2300.94,1721.35,1109.02
08:00:18,2378.91,2299.98,1670.57,1108.13
08:00:20,2314.80,2270.85,1693.04,1111.11
08:00:22,2633.15,2317.33,2039.19,1134.56
08:00:24,2336.84,2271.70,1687.44,1105.38
08:00:26,2342.58,2288.35,1698.93,1105.95
08:00:28,2299.52,2275.89,1756.08,1121.24
08:00:30,2320.09,2275.08,1674.65,1087.68
08:00:32,2315.30,2276.17,1685.56,1101.74
08:00:34,2341.96,2302.16,1723.70,1114.43
08:00:36,2292.87,2280.39,1740.37,1114.12
08:00:38,2317.99,2286.07,1722.82,1116.81
08:00:40,2313.07,2276.07,1686.49,1095.51
08:00:42,2299.37,2285.59,1719.28,1107.56
08:00:44,2306.96,2278.35,1731.66,1119.88
08:00:46,2334.77,2283.72,1691.80,1096.61
08:00:48,2392.44,2267.39,1766.25,1116.84
08:00:50,2320.03,2280.28,1681.79,1091.95
08:00:52,2335.40,2294.92,1707.72,1103.88
08:00:54,2577.05,2301.10,2082.99,1146.11
08:00:56,2275.26,2262.79,1695.60,1083.28
08:00:58,2311.91,2285.30,1740.71,1113.56
08:01:00,2297.19,2280.66,1721.00,1102.08
08:01:02,2328.03,2291.28,1757.85,1117.82
08:01:04,2282.67,2262.10,1703.11,1100.67
08:01:06,2312.27,2279.83,1691.62,1093.63
08:01:08,2294.62,2278.27,1716.91,1105.21
08:01:10,2276.20,2275.50,1765.31,1122.75
08:01:12,2290.89,2270.96,1718.33,1098.52
08:01:14,2297.49,2281.47,1711.53,1101.15
08:01:16,2299.44,2283.69,1733.67,1110.11
08:01:18,2288.53,2272.24,1733.96,1112.41
08:01:20,2551.65,2330.15,1849.81,1137.71
08:01:22,2281.39,2267.93,1705.37,1096.46
08:01:24,2309.07,2241.68,1737.27,1123.55
08:01:26,2598.66,2249.98,2445.27,1203.74
08:01:28,2061.03,2038.90,1540.35,991.10
08:01:30,1715.94,1788.00,1371.03,913.39
08:01:32,1552.35,1613.26,1349.96,879.07
08:01:34,1422.49,1503.07,1138.64,757.82
08:01:36,1226.72,1276.30,959.61,660.92
08:01:38,1195.62,1247.74,961.08,661.46
08:01:40,1195.13,1249.06,915.30,626.01
08:01:42,1135.98,1192.18,846.24,585.04
