Time,S0Read,S0Write,S1Read,S1Write
10:41:31,125.83,117.95,56.12,50.62
10:41:33,114.65,109.73,42.52,42.19
10:41:35,121.04,114.68,46.70,43.90
10:41:37,115.02,110.13,44.22,44.54
10:41:39,113.88,109.17,45.05,45.22
10:41:41,124.29,116.10,107.08,51.52
10:41:43,114.09,108.94,41.97,41.70
10:41:45,117.53,111.99,39.57,39.57
10:41:47,113.71,108.98,43.29,43.61
10:41:49,113.60,109.22,41.79,42.19
10:41:51,122.41,115.04,55.96,49.07
10:41:53,114.88,109.92,42.51,42.63
10:41:55,118.27,113.14,41.40,41.20
10:41:57,113.38,108.30,41.79,40.75
10:41:59,117.61,112.99,44.33,44.09
10:42:01,128.79,119.98,112.58,55.65
10:42:03,116.91,112.56,46.00,45.87
10:42:05,131.63,122.66,46.00,45.91
10:42:07,115.19,110.91,45.08,44.59
10:42:09,114.22,110.18,42.09,42.60
10:42:11,131.03,120.15,76.48,57.15
10:42:13,115.58,110.63,43.28,42.63
10:42:15,120.33,115.04,41.47,42.47
10:42:17,114.89,110.47,42.29,41.92
10:42:19,114.18,109.77,40.81,40.98
10:42:21,124.61,116.37,104.93,48.08
10:42:23,121.38,117.03,46.23,44.03
10:42:25,124.51,117.03,42.95,43.01
10:42:27,114.57,110.34,40.85,41.22
10:42:29,114.48,109.98,43.52,43.38
10:42:31,127.09,119.03,54.20,47.23
10:42:33,116.53,111.61,44.14,44.38
10:42:35,122.09,116.64,43.59,45.11
10:42:37,114.78,110.40,42.76,42.91
10:42:39,114.62,110.17,42.21,42.28
10:42:41,124.80,117.06,54.14,47.84
10:42:43,115.27,109.53,90.80,39.15
10:42:45,120.00,114.09,41.14,41.31
10:42:47,114.74,109.98,43.54,43.18
10:42:49,113.39,108.49,39.66,39.37
10:42:51,124.44,116.15,54.91,48.73
10:42:53,78.39,75.83,37.14,35.98
10:42:55,24.70,24.41,20.33,18.10
10:42:57,14.24,14.05,15.53,15.26
10:42:59,13.68,13.80,14.14,14.48
10:43:01,22.40,18.96,24.32,19.64
10:43:03,14.45,14.01,14.82,14.86
10:43:05,17.97,17.39,14.47,14.70
10:43:07,14.19,14.08,42.69,15.13
10:43:09,14.29,14.19,15.34,15.49
10:43:11,25.77,20.33,36.33,21.25
10:43:13,14.55,14.05,14.65,14.73
10:43:15,18.28,17.51,15.17,15.09
10:43:17,13.98,14.26,15.51,14.96
10:43:19,13.76,14.03,14.46,14.76
10:43:21,19.08,17.83,18.74,16.43
10:43:23,20.24,20.71,18.47,16.64
10:43:25,26.74,22.98,15.64,15.72
10:43:27,13.82,13.96,14.43,14.52
10:43:29,13.85,14.02,14.20,14.48
10:43:31,23.74,21.84,19.07,16.92
10:43:33,14.41,14.01,14.22,14.49
10:43:35,19.17,18.02,14.27,14.52
10:43:37,13.98,14.23,14.83,14.96
10:43:39,14.17,14.45,15.16,15.31
10:43:41,20.08,18.64,16.84,15.74
10:43:43,15.25,14.96,15.54,15.58
10:43:45,18.29,17.78,14.45,14.92
10:43:47,14.21,14.55,14.90,15.31
10:43:49,14.31,14.62,14.63,15.15
10:43:51,19.23,18.42,17.65,16.32
10:43:53,15.38,15.19,15.39,15.79
10:43:55,40.29,35.60,105.87,88.26
10:43:57,44.17,38.96,51.50,45.46
10:43:59,54.95,48.60,45.25,43.48
10:44:01,73.43,62.91,52.65,42.05
10:44:03,81.32,76.59,41.43,40.76
10:44:05,96.92,88.58,45.82,44.24
10:44:07,83.95,79.78,68.14,43.80
10:44:09,83.96,80.16,43.13,43.17
10:44:11,104.29,92.66,73.06,52.51
10:44:13,93.62,90.01,41.96,41.38
10:44:15,99.97,95.38,42.99,42.12
10:44:17,92.32,88.62,38.07,37.34
10:44:19,93.29,89.72,43.00,43.31
10:44:21,103.70,96.69,56.03,48.18
10:44:23,103.40,97.00,84.58,45.69
10:44:25,104.35,99.54,41.09,41.64
10:44:27,97.10,93.11,42.87,41.83
10:44:29,96.60,92.82,38.45,38.41
10:44:31,108.00,100.28,50.97,44.41
10:44:33,99.99,96.23,40.99,42.58
10:44:35,104.56,99.92,40.49,41.78
10:44:37,99.25,95.50,43.41,43.00
10:44:39,98.55,94.89,41.18,41.48
10:44:41,109.18,102.39,53.28,47.01
10:44:43,103.63,99.25,91.48,44.64
10:44:45,105.61,100.67,39.63,39.89
10:44:47,99.30,94.43,35.45,33.32
10:44:49,99.42,95.10,39.53,37.87
10:44:51,108.30,100.61,48.69,41.51
10:44:53,100.98,95.95,36.51,35.32
10:44:55,105.15,99.45,38.90,36.88
10:44:57,100.21,95.26,35.98,34.41
10:44:59,100.42,95.38,37.22,36.02
10:45:01,111.42,103.24,54.65,45.58
10:45:03,103.29,98.56,39.76,39.24
10:45:05,108.31,102.96,89.25,43.08
10:45:07,103.49,98.81,39.59,39.12
10:45:09,103.23,99.16,40.34,40.59
10:45:11,118.45,108.49,74.80,55.37
10:45:13,105.91,101.32,40.28,40.29
10:45:15,108.06,103.09,36.57,36.26
10:45:17,104.92,100.80,40.83,40.05
10:45:19,104.30,100.51,40.41,41.22
10:45:21,112.34,104.96,52.41,45.81
10:45:23,111.35,106.93,44.03,40.90
10:45:25,118.22,110.40,90.45,43.79
10:45:27,104.53,100.45,40.70,39.57
10:45:29,104.10,99.56,37.37,37.86
10:45:31,115.65,107.98,49.63,44.18
10:45:33,105.44,100.81,39.75,38.86
10:45:35,111.41,105.56,40.58,40.64
10:45:37,105.87,101.19,40.77,41.34
10:45:39,104.37,100.11,40.35,39.82
10:45:41,113.74,106.63,52.63,45.95
10:45:43,105.56,100.65,40.04,39.58
10:45:45,109.45,104.17,37.68,38.25
10:45:47,105.34,101.00,40.08,40.13
10:45:49,104.49,100.08,39.64,38.98
10:45:51,114.39,106.80,112.90,49.24
10:45:53,105.40,100.48,38.02,38.44
10:45:55,109.31,103.97,40.38,40.08
10:45:57,105.28,100.96,40.89,40.92
10:45:59,109.72,104.49,41.50,41.11
10:46:01,116.18,108.46,56.21,48.20
10:46:03,106.60,101.84,39.85,39.71
10:46:05,118.83,110.82,42.28,42.68
10:46:07,107.68,103.27,43.56,42.29
10:46:09,106.82,102.27,42.25,42.36
10:46:11,124.24,113.12,121.44,56.98
10:46:13,108.32,103.63,42.03,40.90
10:46:15,114.08,108.41,40.51,39.99
10:46:17,107.93,103.76,41.20,40.30
10:46:19,108.01,104.16,41.11,41.19
10:46:21,117.77,110.72,56.34,49.84
10:46:23,114.98,111.46,45.74,43.15
10:46:25,116.77,109.38,38.32,37.35
10:46:27,108.79,105.12,42.04,41.98
10:46:29,109.30,105.92,43.42,44.03
10:46:31,121.56,114.30,100.88,50.67
10:46:33,108.77,104.89,39.14,39.16
10:46:35,115.25,110.44,41.78,42.06
10:46:37,108.08,104.06,40.63,40.74
10:46:39,108.18,104.67,42.68,42.65
10:46:41,115.98,108.82,50.91,44.39
10:46:43,106.68,101.85,37.04,35.43
10:46:45,111.00,106.03,36.85,36.76
10:46:47,106.79,102.56,39.90,39.79
10:46:49,104.28,99.54,34.10,33.05
10:46:51,114.31,105.92,94.46,40.26
10:46:53,105.05,99.85,35.94,34.75
10:46:55,109.41,103.53,35.53,33.77
10:46:57,104.86,99.65,37.33,34.71
10:46:59,104.34,98.93,35.22,33.83
10:47:01,114.47,106.33,52.63,41.98
10:47:03,106.08,100.45,37.47,35.67
10:47:05,109.24,103.36,36.33,34.99
10:47:07,105.32,100.24,36.32,34.42
10:47:09,105.27,100.10,36.90,35.54
10:47:11,118.13,108.28,66.98,46.35
10:47:13,108.18,103.51,39.83,38.63
10:47:15,111.64,107.46,40.84,42.07
10:47:17,108.08,103.79,102.19,43.78
10:47:19,107.74,103.40,41.41,41.21
10:47:21,115.23,107.69,51.60,44.92
10:47:23,113.79,109.69,43.59,41.39
10:47:25,120.10,112.71,43.13,42.78
10:47:27,107.42,103.40,40.00,38.89
10:47:29,108.45,103.97,39.42,39.89
10:47:31,119.63,111.90,49.62,44.22
10:47:33,107.58,102.79,39.67,39.31
10:47:35,114.14,108.86,42.67,42.55
10:47:37,108.20,103.70,89.46,43.53
10:47:39,106.74,103.07,38.78,39.71
10:47:41,116.38,109.45,52.37,44.92
10:47:43,82.74,80.26,36.80,35.30
10:47:45,49.25,48.11,25.19,24.53
10:47:47,14.19,13.97,15.38,15.02
10:47:49,13.78,13.70,14.19,14.42
10:47:51,21.34,18.42,22.04,18.39
10:47:53,14.41,13.99,14.13,14.43
10:47:55,17.98,17.32,14.32,14.54
10:47:57,13.86,14.00,14.58,14.79
10:47:59,17.79,17.77,31.10,16.36
10:48:01,23.70,21.20,23.06,19.04
10:48:03,14.91,14.73,15.49,15.82
10:48:05,19.73,18.56,14.87,15.46
10:48:07,14.24,14.50,15.24,15.59
10:48:09,14.76,14.92,16.25,16.41
10:48:11,24.82,20.32,34.54,19.76
10:48:13,14.11,13.81,14.36,14.53
10:48:15,28.59,25.25,17.64,17.21
10:48:17,13.93,13.76,14.51,14.54
10:48:19,13.87,13.84,14.65,14.86
10:48:21,21.14,19.06,20.77,17.12
10:48:23,18.70,17.01,19.06,16.94
10:48:25,20.66,19.71,15.45,15.55
10:48:27,13.92,14.00,14.65,14.92
10:48:29,14.14,14.29,14.61,15.05
10:48:31,20.97,19.63,18.99,17.03
10:48:33,14.55,14.50,15.27,15.53
10:48:35,19.07,18.24,14.66,15.28
10:48:37,14.53,14.65,15.43,15.81
10:48:39,14.26,14.55,15.31,15.55
10:48:41,19.36,18.35,17.75,16.04
10:48:43,14.66,14.55,15.01,15.47
10:48:45,29.15,26.88,105.91,85.71
10:48:47,51.41,45.62,56.35,51.45
10:48:49,59.69,54.43,44.93,44.82
10:48:51,80.74,73.71,61.55,56.24
10:48:53,85.30,81.26,63.78,49.72
10:48:55,90.28,85.46,46.62,47.62
10:48:57,86.82,82.81,45.45,46.10
10:48:59,88.31,84.10,47.87,48.55
10:49:01,101.76,94.05,62.43,54.96
10:49:03,96.95,92.90,49.40,51.87
10:49:05,103.64,99.33,48.28,49.25
10:49:07,98.78,94.85,47.36,47.77
10:49:09,99.55,95.28,89.18,48.15
10:49:11,116.92,106.69,80.20,61.17
10:49:13,108.49,105.94,47.85,47.94
10:49:15,112.34,108.89,44.55,44.37
10:49:17,106.99,104.49,46.86,46.52
10:49:19,105.94,103.54,42.89,42.96
10:49:21,118.63,113.15,59.12,53.07
10:49:23,116.79,115.86,52.95,51.28
10:49:25,120.81,115.22,46.42,46.93
10:49:27,113.94,112.06,48.56,47.66
10:49:29,111.29,109.26,102.64,48.62
10:49:31,125.13,119.71,61.44,54.33
10:49:33,113.24,111.57,47.46,47.41
10:49:35,119.19,116.01,44.49,44.38
10:49:37,113.13,111.99,47.73,47.07
10:49:39,112.78,111.60,47.05,46.86
10:49:41,123.13,118.85,58.78,53.33
10:49:43,112.75,111.29,44.86,43.94
10:49:45,117.75,115.76,45.56,46.03
10:49:47,113.35,112.14,45.37,45.72
10:49:49,114.04,113.18,101.60,47.68
10:49:51,122.52,118.66,58.25,52.18
10:49:53,115.21,114.01,44.16,44.44
10:49:55,120.12,117.96,46.88,46.83
10:49:57,114.68,113.69,46.21,45.98
10:49:59,119.23,118.03,48.44,47.62
10:50:01,128.07,122.62,60.96,51.86
10:50:03,116.26,115.49,43.29,42.73
10:50:05,121.99,120.87,45.35,45.18
10:50:07,115.95,116.98,45.97,46.58
10:50:09,116.70,116.58,103.50,48.81
10:50:11,139.93,134.29,89.61,63.09
10:50:13,115.94,117.03,42.28,42.20
10:50:15,134.22,129.08,50.77,49.59
10:50:17,117.08,117.82,45.16,44.44
10:50:19,116.78,117.40,44.95,45.28
10:50:21,129.04,126.31,59.16,52.52
10:50:23,122.75,123.71,49.87,46.38
10:50:25,126.75,123.47,44.86,44.79
10:50:27,117.45,118.13,47.27,47.71
10:50:29,116.42,116.77,43.25,43.43
10:50:31,128.84,126.02,58.06,51.58
10:50:33,118.74,118.74,45.82,46.17
10:50:35,124.39,123.12,113.18,46.20
10:50:37,117.69,118.50,46.61,47.44
10:50:39,116.76,117.31,45.63,46.16
10:50:41,127.01,124.44,142.64,53.96
10:50:43,117.88,118.57,45.05,45.72
10:50:45,122.23,122.71,45.66,46.30
10:50:47,116.94,118.21,43.56,43.70
10:50:49,117.16,117.59,42.91,42.90
10:50:51,126.51,123.60,57.94,50.91
10:50:53,118.03,117.50,42.26,41.73
10:50:55,123.94,122.52,46.71,45.42
10:50:57,118.92,118.28,45.17,43.99
10:50:59,118.48,118.76,45.42,46.49
10:51:01,129.35,125.88,179.92,57.39
10:51:03,119.81,121.13,60.47,51.86
10:51:05,123.57,124.87,49.13,52.42
10:51:07,120.82,122.23,52.54,54.09
10:51:09,121.45,121.93,51.32,53.03
10:51:11,136.88,130.61,86.12,67.52
10:51:13,123.06,123.59,50.77,52.99
10:51:15,125.05,124.78,46.82,47.65
10:51:17,120.13,119.79,45.90,43.55
10:51:19,118.91,118.34,44.19,43.51
