0,17038366,15786966,4538,0,640602,1090455424,1010656256
1,0,0,0,0,38088,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17203766,15664466,4670,0,638874,1101041024,1002824704
1,0,0,0,0,38060,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,28061072,15741344,4672,0,639582,1795908608,1007745024
1,0,0,0,0,38088,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17261336,15721082,4614,0,638764,1104725504,1006444544
1,0,0,0,0,38012,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16915750,15749088,4678,0,640936,1082608000,1008241024
1,0,0,0,0,38136,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17227622,15718586,4644,0,638238,1102567808,1006286720
1,0,0,0,0,37966,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17150268,15734538,4744,0,640348,1097617152,1007314048
1,0,0,0,0,38134,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17036598,15776584,4728,0,638592,1090342272,1010003968
1,0,0,0,0,38026,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17200018,15730244,4720,0,640414,1100801152,1007037696
1,0,0,0,0,38102,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17201128,15701766,4604,0,633850,1100872192,1005207680
1,0,0,0,0,37742,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17200424,15757856,4718,0,640214,1100827136,1008804736
1,0,0,0,0,38092,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17182856,15738774,4712,0,639520,1099702784,1007583104
1,0,0,0,0,38060,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17215226,15777380,4716,0,640220,1101774464,1010054144
1,0,0,0,0,38140,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17041588,15731992,4648,0,640480,1090661632,1007144960
1,0,0,0,0,38092,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17097954,15797020,4588,0,639998,1094269056,1011302912
1,0,0,0,0,38094,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,22177396,15683654,4638,0,639216,1419353344,1004050688
1,0,0,0,0,38028,0,0
