Linux 4.18.0-348.el8.x86_64 (localhost.localdomain) 	11/30/22 	_x86_64_	(64 CPU)

08:27:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:27:16      18    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      19    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      20    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      21    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      22    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      23    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      24    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      25    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      26    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      27   23.12    0.00    2.51    0.00    0.00    0.00    0.00    0.00    0.00   74.37
08:27:16      28    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.50
08:27:16      29    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      30    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.51
08:27:16      31    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.51
08:27:16      32    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:16      34    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00   99.50
08:27:16      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:16      36    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      37    0.00    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   99.00
08:27:16      38    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:16      40    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      41    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      42    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:16      44    0.50    0.00   29.00    0.00    0.00    0.50    0.00    0.00    0.00   70.00
08:27:16      45    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:16      47   10.55    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.44
08:27:16      48    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      49    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      50    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      51    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      52    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
08:27:16      53    0.00    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   99.00
08:27:16      54    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      55    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
08:27:16      56    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      57    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      58    1.00    0.00    1.49    0.00    0.00    0.50    0.00    0.00    0.00   97.01
08:27:16      59   19.90    0.00    2.49    0.00    0.00    0.00    0.00    0.00    0.00   77.61
08:27:16      60    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      61    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:16      62    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:16      63   11.94    0.00    2.49    0.00    0.00    0.00    0.00    0.00    0.00   85.57

08:27:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:27:18     all    0.92    0.00    1.15    0.00    0.01    0.05    0.00    0.00    0.00   97.87
08:27:18       0    0.00    0.00    1.50    0.00    0.00    0.50    0.00    0.00    0.00   98.00
08:27:18       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18       2   12.06    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   86.93
08:27:18       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18       5    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18       6    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18       7    0.00    0.00   20.60    0.00    0.00    1.01    0.00    0.00    0.00   78.39
08:27:18       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      16    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      20    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:18      21    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      25    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      26    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:18      27   13.50    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   84.50
08:27:18      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      29    0.00    0.00    0.49    0.00    0.49    0.49    0.00    0.00    0.00   98.52
08:27:18      30   13.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   85.00
08:27:18      31    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:18      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      33    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      34    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      35    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      37    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      39    0.00    0.00   10.50    0.00    0.00    0.50    0.00    0.00    0.00   89.00
08:27:18      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      54    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      57    0.00    0.00   30.15    0.00    0.00    1.01    0.00    0.00    0.00   68.84
08:27:18      58    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      60   15.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   83.00
08:27:18      61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:18      62    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:18      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

08:27:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:27:20     all    0.26    0.00    0.51    0.00    0.00    0.02    0.00    0.00    0.00   99.21
08:27:20       0    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
08:27:20       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      11    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:20      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      16    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:20      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      18    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:20      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      23    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:20      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      30   14.07    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   84.92
08:27:20      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      51    0.50    0.00   30.35    0.00    0.00    1.00    0.00    0.00    0.00   68.16
08:27:20      52    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:20      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:20      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

08:27:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:27:22     all    0.04    0.00    0.07    0.00    0.00    0.01    0.00    0.00    0.00   99.88
08:27:22       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       3    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
08:27:22       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22       9    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:22      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      20    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:22      21    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:22      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      28    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:22      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      47    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:22      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      50    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:27:22      51    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
08:27:22      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      55    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:22      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      57    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
08:27:22      58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:22      63    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50

08:27:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:27:24     all    0.00    0.00    0.01    0.00    0.01    0.00    0.00    0.00    0.00   99.98
08:27:24       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      11    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00   99.50
08:27:24      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:24      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
