Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,32918464,2827278,0,0,36,2106781696,180945792
1,163451272,3264152,0,0,40,10460881408,208905728
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,6826,1682,0,0,86,436864,107648
1,0,0,0,0,0,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,4292,28,0,0,72,274688,1792
1,0,0,0,0,0,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,272,212,0,0,964,17408,13568
1,0,0,0,0,14,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,318,74,0,0,96,20352,4736
1,0,0,0,0,0,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,862,44,0,0,46,55168,2816
1,0,0,0,0,40,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,22404,1570,132,0,234,1433856,108928
1,0,0,0,0,44,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,48576,94,376,0,368,3108864,30080
1,0,0,0,0,426,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,34192,88,248,0,104,2188288,21504
1,0,0,0,0,446,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,558,290,0,0,174,35712,18560
1,0,0,0,0,0,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,48,52,0,0,84,3072,3328
1,0,0,0,0,0,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,12125718,2116,0,0,36,776045952,135424
1,0,0,0,0,40,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,50,26,0,0,48,3200,1664
1,0,0,0,0,0,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,326,188,25170,0,74,20864,1622912
1,0,0,0,0,50102,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,48548,292,0,0,88,3107072,18688
1,0,0,0,0,0,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2865220,1676146,526,0,136532,183374080,107307008
1,0,0,0,0,3104,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3212264,2795914,808,0,123790,205584896,178990208
1,2930184,1733900,524,0,136280,187531776,111003136
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3177730,2722520,790,0,120562,203374720,174291840
1,3165372,2751462,788,0,112190,202583808,176144000
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3108746,2781772,786,0,113200,198959744,178083712
1,3179142,2729818,804,0,116096,203465088,174759808
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3065552,2738660,766,0,114260,196195328,175323264
1,3139180,2810868,790,0,111126,200907520,179946112
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3200530,2739412,730,0,106116,204833920,175369088
1,3052446,2736424,762,0,113402,195356544,175179904
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3137324,2516982,724,0,103524,200788736,161133184
1,3174266,2705960,742,0,109650,203153024,173228928
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3450524,2635410,730,0,108808,220833536,168712960
1,3101516,2515658,736,0,101818,198497024,161049216
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3631722,2561670,724,0,107210,232430208,163993216
1,3414516,2599180,728,0,103920,218529024,166394112
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3534042,2580276,726,0,104232,226178688,165184128
1,3643670,2564480,736,0,106808,233194880,164173824
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3259644,2599544,2362,0,111886,208617216,166521984
1,3516936,2570176,722,0,105554,225083904,164537472
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3085468,2629842,3662,0,109176,197469952,168544256
1,3262030,2571136,750,0,116134,208769920,164600704
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,6241530,2603924,756,0,114332,399457920,166699520
1,3074030,2634934,748,0,105926,196737920,168683648
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,6899072,2618322,5060,0,111298,441540608,167896448
1,3091096,2588380,754,0,115806,197830144,165704576
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2992680,2614552,758,0,110302,191531520,167379840
1,3066788,2624844,744,0,108716,196274432,168037632
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2864536,2546670,738,0,110462,183330304,163034112
1,2917558,2613958,746,0,104808,186723712,167341056
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2735180,2550210,730,0,110408,175051520,163260160
1,2824436,2571136,728,0,102392,180763904,164599296
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,2787080,2565532,722,0,107654,178373120,164240256
1,2689580,2485180,728,0,101630,172133120,159098112
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,3029982,2614310,740,0,107630,193918848,167363200
1,2849304,2590008,722,0,104978,182355456,165806720
